,,id,overload_min,overload_max,over_speed_min,over_speed_max,at_night_min,at_night_max,other_place_min,other_place_max,high_speed_dis_min,high_speed_dis_max,high_speed_time_min,high_speed_time_max,dis_avg_min,dis_avg_max,score
254,0,1.0,1,12.0,1,5.0,20,84.0,4000,10000.0,45,80.0,120,84.0,84,84.0,44
255,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,56,64.0,79
256,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,90
257,0,1.0,12,20.0,1,5.0,0,1.0,2400,4000.0,30,45.0,75,120.0,84,20.0,50
258,0,1.0,0,1.0,5,15.0,1,10.0,10000,20.0,140,20.0,120,20.0,56,64.0,28
259,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,55,75.0,72,84.0,54
260,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,47
261,0,1.0,1,12.0,5,15.0,20,20.0,2400,4000.0,30,45.0,75,120.0,72,84.0,55
262,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,81
263,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,75,120.0,64,72.0,33
264,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,120,10000.0,64,72.0,46
265,0,1.0,0,1.0,0,1.0,20,140.0,0,600.0,0,10.0,0,15.0,56,64.0,37
266,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,140.0,84,140.0,34
267,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,120,120.0,84,120.0,54
268,0,1.0,1,12.0,15,120.0,1,10.0,10000,120.0,140,120.0,75,120.0,64,72.0,6
269,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,35,45.0,64,72.0,90
270,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,75,120.0,72,84.0,37
271,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,20,30.0,120,98.0,72,84.0,48
272,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,56,64.0,90
273,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,45,55.0,64,72.0,35
274,0,1.0,1,12.0,5,15.0,1,10.0,1200,2400.0,20,30.0,75,120.0,72,84.0,41
275,0,1.0,1,12.0,0,1.0,1,10.0,2400,4000.0,45,80.0,120,15.0,84,15.0,39
276,0,1.0,0,1.0,5,15.0,1,10.0,4000,10000.0,80,140.0,120,15.0,64,72.0,17
277,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,64
278,0,1.0,1,12.0,15,20.0,0,1.0,4000,10000.0,80,140.0,120,20.0,56,64.0,10
279,0,1.0,1,12.0,5,15.0,0,1.0,4000,10000.0,80,140.0,55,75.0,72,84.0,10
280,0,1.0,12,20.0,1,5.0,0,1.0,1200,2400.0,10,20.0,25,35.0,72,84.0,63
281,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,48
282,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,62
283,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,64,72.0,48
284,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,120.0,0,56.0,47
285,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,0,10.0,55,75.0,84,84.0,57
286,0,1.0,20,84.0,5,15.0,0,1.0,4000,10000.0,80,140.0,15,25.0,72,84.0,34
287,0,1.0,0,1.0,15,98.0,20,98.0,2400,4000.0,140,98.0,35,45.0,0,56.0,25
288,0,1.0,0,1.0,5,15.0,1,10.0,4000,10000.0,140,20.0,35,45.0,56,64.0,56
289,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,55
290,0,1.0,0,1.0,0,1.0,1,10.0,2400,4000.0,45,80.0,120,20.0,0,56.0,59
291,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,25,35.0,64,72.0,92
292,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,43
293,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,20.0,23
294,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,56,64.0,97
295,0,1.0,20,10000.0,15,10000.0,0,1.0,4000,10000.0,80,140.0,75,120.0,84,10000.0,36
296,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,75,120.0,64,72.0,80
297,0,1.0,0,1.0,1,5.0,0,1.0,2400,4000.0,30,45.0,55,75.0,72,84.0,58
298,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,48
299,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,55,75.0,72,84.0,44
300,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,55
301,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,47
302,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,82
303,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,43
304,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,75,120.0,84,20.0,37
305,0,1.0,20,20.0,15,20.0,20,20.0,10000,20.0,140,20.0,120,20.0,84,20.0,12
306,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,81
307,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,10,20.0,35,45.0,0,56.0,86
308,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,83
309,0,1.0,1,12.0,5,15.0,1,10.0,2400,4000.0,45,80.0,25,35.0,56,64.0,39
310,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,45,55.0,56,64.0,55
311,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,10000.0,72,84.0,57
312,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,80
313,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,59
314,0,1.0,12,20.0,5,15.0,0,1.0,4000,10000.0,45,80.0,75,120.0,72,84.0,42
315,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,20,30.0,120,120.0,64,72.0,62
316,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,90
317,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,64,72.0,47
318,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,64,72.0,93
319,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,86
320,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,15,25.0,64,72.0,46
321,0,1.0,1,12.0,5,15.0,0,1.0,4000,10000.0,45,80.0,55,75.0,72,84.0,30
322,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,82
323,0,1.0,1,12.0,0,1.0,1,10.0,1200,2400.0,30,45.0,120,15.0,72,84.0,18
324,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,67
325,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,20.0,72,84.0,45
326,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,120,20.0,64,72.0,38
327,0,1.0,0,1.0,5,15.0,1,10.0,2400,4000.0,30,45.0,75,120.0,64,72.0,25
328,0,1.0,0,1.0,5,15.0,0,1.0,2400,4000.0,45,80.0,75,120.0,64,72.0,72
329,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,0,10.0,15,25.0,72,84.0,92
330,1,10.0,1,12.0,15,140.0,1,10.0,10000,140.0,140,140.0,75,120.0,56,64.0,6
331,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,84,120.0,62
332,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,56,64.0,80
333,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,35,45.0,72,84.0,64
334,0,1.0,0,1.0,15,84.0,1,10.0,600,1200.0,10,20.0,0,15.0,0,56.0,93
335,0,1.0,0,1.0,5,15.0,10,20.0,4000,10000.0,140,98.0,120,98.0,56,64.0,33
336,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,55,75.0,72,84.0,55
337,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,62
338,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,20.0,72,84.0,43
339,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,40
340,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,49
341,0,1.0,20,20.0,15,20.0,0,1.0,4000,10000.0,80,140.0,75,120.0,72,84.0,28
342,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,75,120.0,72,84.0,32
343,0,1.0,0,1.0,0,1.0,1,10.0,600,1200.0,10,20.0,75,120.0,72,84.0,73
344,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,35,45.0,72,84.0,63
345,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,25,35.0,72,84.0,57
346,0,1.0,0,1.0,15,140.0,0,1.0,4000,10000.0,80,140.0,0,15.0,0,56.0,46
347,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,10,20.0,75,120.0,72,84.0,75
348,0,1.0,1,12.0,1,5.0,0,1.0,2400,4000.0,30,45.0,75,120.0,72,84.0,57
349,0,1.0,0,1.0,15,84.0,0,1.0,4000,10000.0,140,84.0,15,25.0,56,64.0,52
350,0,1.0,1,12.0,1,5.0,10,20.0,600,1200.0,10,20.0,55,75.0,72,84.0,21
351,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,62
352,0,1.0,20,20.0,15,20.0,0,1.0,10000,20.0,140,20.0,55,75.0,84,20.0,12
353,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,48
354,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,10,20.0,75,120.0,72,84.0,76
355,0,1.0,0,1.0,15,15.0,0,1.0,4000,10000.0,80,140.0,45,55.0,56,64.0,18
356,1,10.0,1,12.0,15,15.0,20,15.0,10000,15.0,140,15.0,120,15.0,56,64.0,7
357,0,1.0,12,20.0,15,20.0,1,10.0,4000,10000.0,45,80.0,45,55.0,72,84.0,32
358,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,20.0,72,84.0,65
359,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,25,35.0,72,84.0,64
360,1,10.0,1,12.0,5,15.0,20,10000.0,4000,10000.0,45,80.0,55,75.0,0,56.0,22
361,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,81
362,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,81
363,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,44
364,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,25,35.0,56,64.0,43
365,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,84.0,72,84.0,47
366,0,1.0,20,84.0,15,84.0,1,10.0,2400,4000.0,30,45.0,35,45.0,84,84.0,10
367,0,1.0,1,12.0,15,98.0,1,10.0,2400,4000.0,45,80.0,45,55.0,72,84.0,48
368,0,1.0,20,20.0,5,15.0,20,20.0,2400,4000.0,30,45.0,75,120.0,84,20.0,43
369,0,1.0,1,12.0,5,15.0,1,10.0,600,1200.0,0,10.0,75,120.0,84,20.0,53
370,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,49
371,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,81
372,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,78
373,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,35,45.0,72,84.0,82
374,0,1.0,20,20.0,15,20.0,0,1.0,10000,20.0,140,20.0,120,20.0,72,84.0,9
375,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,84
376,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,75
377,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,15,25.0,84,140.0,90
378,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,55
379,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,120.0,79
380,0,1.0,1,12.0,5,15.0,1,10.0,2400,4000.0,45,80.0,35,45.0,64,72.0,51
381,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,48
382,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,10,20.0,120,84.0,84,84.0,22
383,0,1.0,1,12.0,15,98.0,10,20.0,4000,10000.0,80,140.0,120,98.0,64,72.0,10
384,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,81
385,0,1.0,1,12.0,0,1.0,1,10.0,600,1200.0,0,10.0,120,20.0,84,20.0,52
386,0,1.0,0,1.0,0,1.0,1,10.0,600,1200.0,10,20.0,45,55.0,64,72.0,34
387,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,15.0,72,84.0,38
388,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,73
389,0,1.0,0,1.0,15,20.0,20,20.0,10000,20.0,140,20.0,120,20.0,72,84.0,12
390,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,76
391,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,55,75.0,64,72.0,35
392,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,95
393,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,10,20.0,75,120.0,84,140.0,56
394,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,20,30.0,120,140.0,64,72.0,22
395,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,85
396,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,56,64.0,78
397,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,120,84.0,72,84.0,35
398,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,35
399,0,1.0,0,1.0,1,5.0,0,1.0,2400,4000.0,30,45.0,75,120.0,72,84.0,56
400,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,95
401,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,72,84.0,84
402,1,10.0,20,20.0,15,20.0,1,10.0,10000,20.0,140,20.0,35,45.0,64,72.0,8
403,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,75,120.0,84,15.0,53
404,0,1.0,12,20.0,5,15.0,1,10.0,4000,10000.0,80,140.0,120,15.0,72,84.0,35
405,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,25,35.0,72,84.0,81
406,0,1.0,20,20.0,15,20.0,0,1.0,4000,10000.0,80,140.0,45,55.0,72,84.0,16
407,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,10,20.0,120,10000.0,72,84.0,73
408,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,10000.0,84,10000.0,47
409,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,55,75.0,72,84.0,56
410,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,91
411,0,1.0,12,20.0,15,120.0,0,1.0,4000,10000.0,80,140.0,15,25.0,64,72.0,26
412,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,10,20.0,75,120.0,64,72.0,22
413,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,10,20.0,45,55.0,0,56.0,34
414,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,35,45.0,72,84.0,34
415,0,1.0,1,12.0,5,15.0,1,10.0,2400,4000.0,30,45.0,25,35.0,72,84.0,14
416,0,1.0,20,20.0,15,20.0,20,20.0,4000,10000.0,45,80.0,120,20.0,84,20.0,25
417,0,1.0,0,1.0,15,20.0,0,1.0,1200,2400.0,20,30.0,35,45.0,64,72.0,60
418,0,1.0,1,12.0,5,15.0,20,20.0,1200,2400.0,30,45.0,45,55.0,64,72.0,60
419,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,55
420,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,120,15.0,72,84.0,35
421,0,1.0,1,12.0,5,15.0,20,20.0,2400,4000.0,140,20.0,25,35.0,64,72.0,55
422,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,64,72.0,34
423,0,1.0,20,10000.0,15,10000.0,20,10000.0,10000,10000.0,140,10000.0,120,10000.0,84,10000.0,13
424,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,0,10.0,120,10000.0,72,84.0,65
425,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,65
426,0,1.0,12,20.0,5,15.0,0,1.0,4000,10000.0,45,80.0,75,120.0,72,84.0,37
427,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,15,25.0,56,64.0,70
428,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,84,120.0,55
429,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,75,120.0,84,84.0,75
430,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,30,45.0,55,75.0,64,72.0,17
431,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,98.0,84,98.0,22
432,0,1.0,20,20.0,15,20.0,1,10.0,4000,10000.0,45,80.0,55,75.0,84,20.0,29
433,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,25,35.0,64,72.0,24
434,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,0,10.0,45,55.0,64,72.0,54
435,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,0,56.0,78
436,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,84,15.0,56
437,0,1.0,20,20.0,15,20.0,10,20.0,4000,10000.0,80,140.0,75,120.0,72,84.0,31
438,0,1.0,12,20.0,15,20.0,0,1.0,10000,20.0,140,20.0,55,75.0,72,84.0,8
439,0,1.0,1,12.0,15,10000.0,0,1.0,4000,10000.0,140,10000.0,25,35.0,0,56.0,41
440,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,10000.0,64,72.0,35
441,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,56,64.0,83
442,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,44
443,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,72
444,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,30,45.0,75,120.0,56,64.0,56
445,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,83
446,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,10,20.0,45,55.0,84,84.0,63
447,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,75,120.0,72,84.0,23
448,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,10,20.0,25,35.0,72,84.0,49
449,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,49
450,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,84,20.0,78
451,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,0,56.0,80
452,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,0,10.0,45,55.0,64,72.0,34
453,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,48
454,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,55,75.0,64,72.0,62
455,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,55
456,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,46
457,0,1.0,20,140.0,15,140.0,0,1.0,2400,4000.0,30,45.0,15,25.0,84,140.0,51
458,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,90
459,0,1.0,0,1.0,1,5.0,1,10.0,1200,2400.0,30,45.0,15,25.0,64,72.0,81
460,0,1.0,1,12.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,72,84.0,30
461,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,64,72.0,82
462,0,1.0,0,1.0,5,15.0,0,1.0,2400,4000.0,30,45.0,75,120.0,64,72.0,56
463,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,81
464,0,1.0,1,12.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,84,20.0,64
465,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,79
466,0,1.0,12,20.0,15,20.0,1,10.0,4000,10000.0,140,20.0,15,25.0,0,56.0,32
467,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,86
468,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,75,120.0,64,72.0,33
469,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,45,55.0,64,72.0,18
470,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,20.0,84,20.0,21
471,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,120,10000.0,84,10000.0,24
472,1,10.0,0,1.0,5,15.0,0,1.0,2400,4000.0,45,80.0,35,45.0,56,64.0,35
473,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,45
474,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,84
475,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,10,20.0,75,120.0,0,56.0,70
476,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,30,45.0,55,75.0,64,72.0,37
477,0,1.0,20,84.0,15,84.0,0,1.0,2400,4000.0,30,45.0,45,55.0,84,84.0,51
478,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,85
479,0,1.0,0,1.0,15,98.0,0,1.0,10000,98.0,140,98.0,120,98.0,56,64.0,9
480,0,1.0,1,12.0,15,20.0,0,1.0,2400,4000.0,45,80.0,75,120.0,72,84.0,34
481,0,1.0,12,20.0,15,20.0,0,1.0,10000,20.0,140,20.0,35,45.0,72,84.0,10
482,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,55
483,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,0,10.0,25,35.0,72,84.0,92
484,1,10.0,1,12.0,15,15.0,20,15.0,10000,15.0,140,15.0,120,15.0,56,64.0,8
485,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,55,75.0,72,84.0,59
486,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,72,84.0,70
487,0,1.0,20,10000.0,5,15.0,1,10.0,4000,10000.0,30,45.0,75,120.0,84,10000.0,33
488,1,10.0,0,1.0,0,1.0,0,1.0,600,1200.0,30,45.0,0,15.0,0,56.0,53
489,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,58
490,0,1.0,0,1.0,1,5.0,10,20.0,600,1200.0,10,20.0,75,120.0,64,72.0,64
491,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,55,75.0,72,84.0,65
492,0,1.0,1,12.0,0,1.0,0,1.0,600,1200.0,10,20.0,75,120.0,72,84.0,23
493,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,84.0,64,72.0,35
494,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,84.0,64,72.0,34
495,0,1.0,1,12.0,1,5.0,1,10.0,0,600.0,0,10.0,45,55.0,72,84.0,59
496,0,1.0,12,20.0,5,15.0,0,1.0,600,1200.0,10,20.0,25,35.0,84,20.0,63
497,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,80,140.0,55,75.0,72,84.0,38
498,0,1.0,20,20.0,15,20.0,0,1.0,4000,10000.0,45,80.0,15,25.0,72,84.0,36
499,0,1.0,12,20.0,5,15.0,1,10.0,4000,10000.0,45,80.0,75,120.0,72,84.0,41
500,0,1.0,1,12.0,1,5.0,10,20.0,1200,2400.0,20,30.0,55,75.0,64,72.0,62
501,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,56,64.0,46
502,0,1.0,1,12.0,15,20.0,0,1.0,2400,4000.0,45,80.0,45,55.0,72,84.0,27
503,0,1.0,1,12.0,1,5.0,20,10000.0,2400,4000.0,45,80.0,55,75.0,64,72.0,13
504,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,20,30.0,55,75.0,64,72.0,85
505,0,1.0,1,12.0,5,15.0,20,140.0,4000,10000.0,140,140.0,45,55.0,64,72.0,39
506,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,35
507,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,87
508,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,0,56.0,73
509,0,1.0,1,12.0,1,5.0,1,10.0,0,600.0,0,10.0,55,75.0,84,84.0,30
510,0,1.0,1,12.0,15,84.0,1,10.0,2400,4000.0,45,80.0,15,25.0,64,72.0,29
511,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,80,140.0,55,75.0,64,72.0,54
512,1,10.0,1,12.0,15,20.0,20,20.0,10000,20.0,140,20.0,120,20.0,56,64.0,8
513,0,1.0,0,1.0,15,20.0,1,10.0,10000,20.0,140,20.0,75,120.0,64,72.0,8
514,0,1.0,1,12.0,0,1.0,0,1.0,1200,2400.0,20,30.0,45,55.0,64,72.0,51
